cycle_index,t_start,t_end,cycle_duration_nominal,sample_count,theta0_rad,theta_start_rad,theta_end_rad,max_abs_vel_rad_s,mean_abs_vel_rad_s,rms_vel_rad_s,mean_vel_rad_s,max_abs_delta_theta_rad,mean_abs_delta_theta_rad,rms_delta_theta_rad,ptp_theta_rad,vel_bound_rad_s,satisfy_vel_bound,angle_margin_ratio
616,1774257657.98689,1774257658.03689,0.05,5,-0.2768873597414601,-0.2768873597414601,-0.26103103562083957,6.49586788690952,2.8463296671618927,3.955029558592472,0.5543233301434409,0.05016506045359792,0.022857158957790013,0.03167489347093231,0.06602138457421847,0.9,0,1.1147791211910647
617,1774257658.03689,1774257658.08689,0.05,5,-0.22718783253888591,-0.22718783253888591,-0.20787869111877938,4.828066306265134,2.5632295709669854,3.048668171370463,0.6012956780451817,0.05782958359152002,0.034351829322582,0.04059960550988797,0.05782958359152002,0.9,0,1.2851018575893336
618,1774257658.0868902,1774257658.1368902,0.05,5,-0.1985693145100839,-0.1985693145100839,-0.06719369415551052,3.7605799444683425,3.2832266924236317,3.335655175034648,3.2832266924236317,0.13137562035457337,0.06897827170906408,0.08402533510199676,0.13137562035457337,0.9,0,2.9194582301016303
619,1774257658.1368902,1774257658.1868901,0.05,5,-0.0974628133570519,-0.0974628133570519,0.01642420053104414,3.763577783141945,2.804832803228206,2.929974436707704,2.804832803228206,0.11388701388809604,0.06049878979673144,0.07288400914371458,0.11388701388809604,0.9,0,2.5308225308465784
620,1774257658.1868901,1774257658.23689,0.05,5,0.043785479032851085,0.043785479032851085,0.040282949713762436,3.115084928060834,2.3336217376672495,2.423231034523076,-0.08321686064591854,0.04817448091592229,0.0205403441791426,0.027175203117308346,0.04817448091592229,0.9,0,1.0705440203538286
621,1774257658.23689,1774257658.28689,0.05,5,0.03486572149881381,0.03486572149881381,-0.06944014323625936,4.733735902395012,3.116543247127294,3.390050810173715,-2.5880863097834306,0.10430586473507317,0.04408016463060526,0.058367173668742195,0.11473211626073257,0.9,0,2.317908105223848
622,1774257658.28689,1774257658.33689,0.05,5,-0.12912860375063462,-0.12912860375063462,-0.17744074141931768,2.686825188436039,1.3069168212992057,1.6404896197442231,-1.3069168212992057,0.04831213766868306,0.03139409807326213,0.03634238648431469,0.04831213766868306,0.9,0,1.0736030593040677
623,1774257658.3368902,1774257658.3868902,0.05,5,-0.3163789909506628,-0.3163789909506628,-0.37400256884151,3.51738721815347,2.061634731838008,2.3677738303313784,-1.4457069647933256,0.05762357789084721,0.028436938865358852,0.03401704555405735,0.05762357789084721,0.9,0,1.280523953129938
624,1774257658.3868902,1774257658.4368901,0.05,5,-0.35850351033909306,-0.35850351033909306,-0.39638222216496477,4.370211444360057,2.089981470221849,2.5587685489325933,-0.9609469216197611,0.061217938429855456,0.034010530048232145,0.04164819874940639,0.061217938429855456,0.9,0,1.3603986317745655
625,1774257658.4368901,1774257658.48689,0.05,5,-0.36656799245527244,-0.36656799245527244,-0.33040666788079515,5.909807672409466,3.738236375491117,3.9578487968476894,0.5413363652826284,0.09163208589672894,0.050165663269036244,0.05879115831676346,0.09163208589672894,0.9,0,2.036268575482865
626,1774257658.48689,1774257658.53689,0.05,5,-0.30477028564062414,-0.30477028564062414,-0.21242533957671508,7.1067589090621,3.330307315623688,4.259064159234051,2.4322772306036744,0.10773915591297123,0.07356415381691232,0.08379467172837639,0.10773915591297123,0.9,0,2.3942034647326937
627,1774257658.53689,1774257658.58689,0.05,5,-0.24135510679834202,-0.24135510679834202,-0.08202393366772626,6.537804203966447,4.022510209926875,4.399005457698657,4.022510209926875,0.15933117313061576,0.06569071869037131,0.08739702354951148,0.15933117313061576,0.9,0,3.5406927362359055
628,1774257658.5868902,1774257658.6368902,0.05,5,-0.0964177687346044,-0.0964177687346044,-0.0628902264126144,2.960758725169129,1.7844146143282673,2.0194770056731897,0.7835025039974848,0.03352754232199001,0.014252331785305517,0.01859053721031777,0.052422707412925984,0.9,0,0.7450564960442224
629,1774257658.6368902,1774257658.6868901,0.05,5,-0.01873203029777159,-0.01873203029777159,-0.004383044457665824,2.879307221106561,1.7806513126176204,1.9871572150593013,0.6140798169367158,0.01483012582784416,0.010037086891675593,0.01148303223817841,0.029179111667949925,0.9,0,0.3295583517298702
630,1774257658.6868901,1774257658.73689,0.05,5,-0.006910752862171349,-0.006910752862171349,0.009114678846796107,3.858694773413736,2.0379568092561864,2.5489580310196556,0.41506389487813455,0.049195980091679255,0.02254711780711179,0.03020082196402426,0.049195980091679255,0.9,0,1.0932440020373166
631,1774257658.73689,1774257658.78689,0.05,5,-0.0010826541769620324,-0.0010826541769620324,-0.014595116497013894,3.6125907518075846,2.05373811841138,2.369944179806682,-0.2474427425075877,0.0462973187293164,0.023743882433535944,0.029509935146851702,0.0462973187293164,0.9,0,1.0288293050959199
632,1774257658.78689,1774257658.83689,0.05,5,-0.1448346500936576,-0.1448346500936576,-0.21797750902571783,4.561857448706015,2.342592352597668,2.829412721223033,-1.835952717164593,0.08416829708909163,0.04034768502504924,0.05271502079111621,0.08416829708909163,0.9,0,1.8704066019798138
633,1774257658.8368902,1774257658.8868902,0.05,5,-0.2036694957018938,-0.2036694957018938,-0.31972029781654215,5.783691452315064,3.1086499559388057,3.6178737379054127,-2.8073391727992747,0.11605080211464835,0.054619504900685324,0.07109886643339987,0.1219806053152436,0.9,0,2.578906713658852
634,1774257658.8868902,1774257658.9368901,0.05,5,-0.3377414295169529,-0.3377414295169529,-0.37006793237549174,5.964291682483405,2.2450356508167086,3.17233330930364,-0.854261511098229,0.03232650285853883,0.013428179059721757,0.019122187175319095,0.059530522107001604,0.9,0,0.7183667301897517
635,1774257658.9368901,1774257658.98689,0.05,5,-0.3976833521399252,-0.3976833521399252,-0.3018630498791143,4.691631599238169,2.3915061579246824,3.013510534490003,2.3915061579246824,0.0958203022608109,0.049705381137274365,0.06389444279960702,0.0958203022608109,0.9,0,2.1293400502402418
636,1774257658.98689,1774257659.03689,0.05,5,-0.31954655954890143,-0.31954655954890143,-0.19122922743559975,6.18405695670538,3.7368513444792786,4.4169912164738685,3.326560010765881,0.12831733211330168,0.0430349845701766,0.06513863776788018,0.13711457719222617,0.9,0,2.8514962691844814
637,1774257659.03689,1774257659.08689,0.05,5,-0.14108125962722518,-0.14108125962722518,-0.09605814247776158,3.0795244516628912,1.6499349539486972,1.983439894742212,1.0615418850543379,0.045023117149463596,0.0160646692672668,0.022639680035889297,0.05664813075000387,0.9,0,1.0005137144325242
638,1774257659.0868902,1774257659.1368902,0.05,5,-0.06626180416293655,-0.06626180416293655,0.0422945563261695,5.199558199421389,3.501324081723201,3.744277413444845,2.6203636382176985,0.10855636048910605,0.05816894225371945,0.06938454014651231,0.10855636048910605,0.9,0,2.412363566424579
639,1774257659.1368902,1774257659.1868901,0.05,5,0.0543174929400325,0.0543174929400325,0.08644205830899446,4.141263155331273,1.170376779891553,2.0808855132300734,0.9706110344550339,0.03499033401685094,0.02686818987565932,0.030053666733553377,0.03499033401685094,0.9,0,0.7775629781522431
640,1774257659.1868901,1774257659.23689,0.05,5,0.062348560873327706,0.062348560873327706,0.00579808694682187,3.891912183645244,2.106722064921852,2.4012459205600694,-1.4746803475219936,0.05954163987479337,0.03857380410320026,0.044382773557679396,0.05954163987479337,0.9,0,1.3231475527731857
641,1774257659.23689,1774257659.28689,0.05,5,-0.0006367080192615027,-0.0006367080192615027,-0.09284460620120008,5.582090943088239,2.375090008866535,3.186801378403555,-2.317472697367414,0.09334851188289946,0.0502154810612222,0.062288175052364704,0.09334851188289946,0.9,0,2.074411375175543
642,1774257659.28689,1774257659.33689,0.05,5,-0.09799241888439963,-0.09799241888439963,-0.1396301688798965,2.375035551687156,1.683281894286605,1.7659972992926531,-1.0728218818285307,0.04163774999549685,0.015270181985177836,0.021704708663426883,0.05393863195658184,0.9,0,0.9252833332332633
643,1774257659.3368902,1774257659.3868902,0.05,5,-0.2084374497337897,-0.2084374497337897,-0.17196958377664262,3.6546238622665332,1.9122382813166514,2.2107353957422102,0.951124451060039,0.05499967970720557,0.03099196129273233,0.03673081626356314,0.05499967970720557,0.9,0,1.222215104604568
644,1774257659.3868902,1774257659.4368901,0.05,5,-0.20001946085070132,-0.20001946085070132,-0.25313848001956774,3.3396056945832555,1.6267188711643574,1.9494686961226526,-1.307134075510929,0.05970256787769601,0.037765066968749775,0.043137268925944626,0.05970256787769601,0.9,0,1.3267237306154667
645,1774257659.4368901,1774257659.48689,0.05,5,-0.2649364137976576,-0.2649364137976576,-0.3006791539383622,4.7682529084082255,3.3375398580464104,3.811653515305565,-0.9534134038422977,0.084996336746193,0.03348444000908718,0.04587321875999956,0.084996336746193,0.9,0,1.8888074832487332
646,1774257659.48689,1774257659.53689,0.05,5,-0.309887505828476,-0.309887505828476,-0.2832965626894337,3.114646096595932,1.2168015831257817,1.6921841662934651,0.5780091436143706,0.026990422752358245,0.014318375786049508,0.017935201385022245,0.0382985878968124,0.9,0,0.5997871722746276
647,1774257659.53689,1774257659.58689,0.05,5,-0.2913387172133915,-0.2913387172133915,-0.2369314811239895,2.1047058083857326,1.4503420949419794,1.5636290714064933,1.4503420949419794,0.054407236089401984,0.02663434246950131,0.03308018187689966,0.054407236089401984,0.9,0,1.2090496908755994
648,1774257659.5868902,1774257659.6368902,0.05,5,-0.2239887845481952,-0.2239887845481952,-0.15386038383794162,7.165880022747779,2.5282570954293115,3.707237709888513,1.8824403715678713,0.07012840071025359,0.01714445411159294,0.03178306564040963,0.08084234456301237,0.9,0,1.5584089046723018
649,1774257659.6368902,1774257659.6868901,0.05,5,-0.11300377837634507,-0.11300377837634507,-0.13389190365163786,5.345187691410292,2.1323157448945835,2.855500391461795,-0.5402781008105622,0.039620746474563207,0.01969813574243822,0.023647802540335217,0.0527521847005457,0.9,0,0.8804610327680712
650,1774257659.6868901,1774257659.73689,0.05,5,-0.10672687056843005,-0.10672687056843005,-0.06468549972520637,4.644726169273186,2.138208032437237,2.66621305793091,0.9050595597060864,0.063608425934123,0.03957353577911144,0.04487303198733697,0.063608425934123,0.9,0,1.4135205763138443
651,1774257659.73689,1774257659.78689,0.05,5,-0.06501044004942556,-0.06501044004942556,-0.027495374719150555,2.7536695054702762,1.7987994554923523,1.9160290873025518,0.7724671692221985,0.05360044664032188,0.027637755117666175,0.03405063021672229,0.05360044664032188,0.9,0,1.1911210364515972
652,1774257659.78689,1774257659.83689,0.05,5,-0.027288170964497926,-0.027288170964497926,-0.06513470468068686,5.6484024435731435,2.8109454175633983,3.415238492173236,-1.1341470724463292,0.07028818372981613,0.04076636757142107,0.04846553156037712,0.07028818372981613,0.9,0,1.5619596384403582
653,1774257659.8368902,1774257659.8868902,0.05,5,-0.0732882320061861,-0.0732882320061861,-0.2856558504943912,9.957802608793278,5.330538201299975,6.114541469566277,-5.330538201299975,0.21236761848820507,0.08957864535355649,0.12213818921524186,0.21236761848820507,0.9,0,4.7192804108490005
654,1774257659.8868902,1774257659.9368901,0.05,5,-0.28063450437128934,-0.28063450437128934,-0.3835712624817508,7.385075956231438,2.702900933446152,3.925939198133497,-2.438404471680025,0.10293675811046143,0.056944433976145604,0.07276264518290969,0.10823475409235006,0.9,0,2.2874835135658094
655,1774257659.9368901,1774257659.98689,0.05,5,-0.4196056807236718,-0.4196056807236718,-0.40785940085089945,3.899159791980083,1.831936868648233,2.295626236351631,0.4637754845761993,0.034848823075464,0.011409288457595135,0.01679485814307618,0.03878890092858528,0.9,0,0.7744182905658665
656,1774257659.98689,1774257660.03689,0.05,5,-0.4001240292874827,-0.4001240292874827,-0.37064034022315634,3.809800834296441,1.5053548251630484,2.046798001595873,0.8372218987956981,0.029483689064326357,0.016719023686998735,0.01936853427368854,0.04631100768733065,0.9,0,0.6551930903183634
657,1774257660.03689,1774257660.08689,0.05,5,-0.3619928427985012,-0.3619928427985012,-0.2868789507574981,3.8490130123170836,1.8203177401478083,2.3152870182516607,1.8203177401478083,0.0751138920410031,0.04217790704719251,0.04865320538780868,0.0751138920410031,0.9,0,1.66919760091118
658,1774257660.0868902,1774257660.1368902,0.05,5,-0.18808043475695185,-0.18808043475695185,-0.13421875571636133,3.607834578828532,2.144553234512014,2.547889420357949,1.3269683824114786,0.05699385945196134,0.029191236923756064,0.03689748261703883,0.06997729332041888,0.9,0,1.2665302100435851
659,1774257660.1368902,1774257660.1868901,0.05,5,-0.14335344689974097,-0.14335344689974097,-0.06217039338726458,4.568950921347712,2.145375764263548,2.802648363863506,2.0814361055423527,0.08252550609252446,0.04177283635816869,0.05450027434521161,0.08252550609252446,0.9,0,1.8339001353894322
660,1774257660.1868901,1774257660.23689,0.05,5,-0.03353138379148119,-0.03353138379148119,-0.01771573648149591,4.104877953883197,2.3329246892913797,2.8163425376370763,0.28048571234978087,0.0400886561267289,0.01960003295434907,0.02514300481666534,0.05590430343671418,0.9,0,0.8908590250384198
661,1774257660.23689,1774257660.28689,0.05,5,-0.005172533247253554,-0.005172533247253554,-0.12047430989993946,5.0954600233109755,2.8178103435275053,3.4093809307823593,-2.8178103435275053,0.1153017766526859,0.07382864501690707,0.08538246391231688,0.1153017766526859,0.9,0,2.5622617033930197
662,1774257660.28689,1774257660.33689,0.05,5,-0.1178699749368379,-0.1178699749368379,-0.22815674226282034,4.325223073801879,2.6948111561049743,3.0061201103276227,-2.6948111561049743,0.11028676732598244,0.06775004591711187,0.07925070499389304,0.11028676732598244,0.9,0,2.4508170516884986
663,1774257660.3368902,1774257660.3868902,0.05,5,-0.28875483393042395,-0.28875483393042395,-0.35859537295140803,3.446871357404229,1.81885472143779,2.2174645696166593,-1.7904491267754774,0.06984053902098408,0.03509288995760479,0.04322849089434402,0.06984053902098408,0.9,0,1.5520119782440907
664,1774257660.3868902,1774257660.4368901,0.05,5,-0.3553368327547059,-0.3553368327547059,-0.35628121321961226,1.48271191987205,0.7227265410309069,0.8969022480331015,-0.01862941890511799,0.014206889658984534,0.004257465379402492,0.006719272304904609,0.015151270123890892,0.9,0,0.3157086590885452
665,1774257660.4368901,1774257660.48689,0.05,5,-0.3617334875956306,-0.3617334875956306,-0.346491932634173,4.732815010059098,1.9791542334767214,2.547642273277611,0.38725327155282774,0.046950093969950424,0.025548384541552414,0.030559115741945187,0.046950093969950424,0.9,0,1.0433354215544537
666,1774257660.48689,1774257660.53689,0.05,5,-0.32296975447132886,-0.32296975447132886,-0.2855909369625853,6.256972384611309,3.6322676070815363,4.00208453529529,1.1049691267725525,0.09290398609405526,0.0502076972995754,0.05888114460246599,0.09290398609405526,0.9,0,2.0645330243123388
667,1774257660.53689,1774257660.58689,0.05,5,-0.30934474010038976,-0.30934474010038976,-0.25777819864007284,6.794347259767452,3.031281316930989,3.889173275114822,1.305925467234113,0.09114565600099747,0.04960085944204331,0.06173372998032564,0.09114565600099747,0.9,0,2.0254590222443882
668,1774257660.5868902,1774257660.6368902,0.05,5,-0.27689844072381203,-0.27689844072381203,-0.19642882946494955,7.447800456123958,2.457645240211797,3.8107603233725094,1.8953094566672584,0.08046961125886248,0.03329759159046404,0.04784465456313105,0.08921508205940776,0.9,0,1.7882135835302773
669,1774257660.6368902,1774257660.6868901,0.05,5,-0.19986510627824255,-0.19986510627824255,-0.152976621016563,6.230576522613088,1.8530202025464841,3.1432314683849447,1.3366728391910256,0.04688848526167955,0.014932353757131516,0.02256676217795446,0.06026464913985499,0.9,0,1.0419663391484342
670,1774257660.6868901,1774257660.73689,0.05,5,-0.11864748069983273,-0.11864748069983273,-0.14578766213488067,1.7978530304977123,0.9294811339696706,1.101343075651962,-0.7008435047945815,0.02714018143504794,0.016031741692890594,0.018356885696471724,0.02714018143504794,0.9,0,0.6031151430010653
671,1774257660.73689,1774257660.78689,0.05,5,-0.12539223652021955,-0.12539223652021955,-0.11922861671923278,5.253212044359941,2.454586259104747,3.0622819263325023,0.17201976307522382,0.047122681130647284,0.024701488990794364,0.03137105703489031,0.047122681130647284,0.9,0,1.0471706917921617
672,1774257660.78689,1774257660.83689,0.05,5,-0.12891821057269595,-0.12891821057269595,-0.11810347650132086,5.311596360047928,3.340868087818754,3.5578432168395104,0.4696213077264354,0.03428746771740754,0.017547505379926286,0.02205677193364079,0.06635295683224635,0.9,0,0.7619437270535008
673,1774257660.8368902,1774257660.8868902,0.05,5,-0.14613567135396638,-0.14613567135396638,-0.140951648098451,6.341116359166268,3.6602846780218923,4.145494777124021,-0.03316632609581016,0.05591010131219992,0.025929900960086433,0.03377948244105813,0.06109412456771529,0.9,0,1.242446695826665
674,1774257660.8868902,1774257660.9368901,0.05,5,-0.11209969115023927,-0.11209969115023927,-0.31385492994817427,5.940017784626099,5.006938588213812,5.0569354006704295,-5.006938588213812,0.201755238797935,0.09792885975346392,0.12147606652641066,0.201755238797935,0.9,0,4.483449751065222
675,1774257660.9368901,1774257660.98689,0.05,5,-0.2704011401437496,-0.2704011401437496,-0.3187741516527048,5.7017231370768515,3.8447096017655342,4.188877322908443,-1.199555315839433,0.04889207629459069,0.029551975858759082,0.034661351667952305,0.09726508780354587,0.9,0,1.0864905843242374
676,1774257660.98689,1774257661.03689,0.05,5,-0.3399196276758178,-0.3399196276758178,-0.23408589930023774,5.188818569025024,2.9638028802345513,3.480779751331536,2.88717250967386,0.10730914889946178,0.06053301744134798,0.07516358044601772,0.10730914889946178,0.9,0,2.3846477533213726
677,1774257661.03689,1774257661.08689,0.05,5,-0.2850494067432976,-0.2850494067432976,-0.20414522796141538,7.342997899096681,2.8232840690775527,3.930986565336534,2.168794776954162,0.08090417878188222,0.023129369775916796,0.03746794568080021,0.09397361964699835,0.9,0,1.7978706395973825
678,1774257661.0868902,1774257661.1368902,0.05,5,-0.18588561072354184,-0.18588561072354184,-0.2967080318359246,4.532420515351313,2.683419643744255,3.0060838215048165,-2.683419643744255,0.11082242111238275,0.061932805491158836,0.07293525874129651,0.11082242111238275,0.9,0,2.462720469164061
679,1774257661.1368902,1774257661.1868901,0.05,5,-0.26084786038771257,-0.26084786038771257,-0.2633515440335386,4.21141682148178,2.4227553307096596,2.9343513256988527,-0.3156903732727752,0.04347645297653707,0.020995829892407825,0.028375481478302562,0.04598013662236311,0.9,0,0.9661433994786015
680,1774257661.1868901,1774257661.23689,0.05,5,-0.2771444953177447,-0.2771444953177447,-0.19666450437139313,7.3093227323418954,4.617748132979756,5.010124812124638,1.8669921414749735,0.13296092603169488,0.06697448100245482,0.08304855796489538,0.13296092603169488,0.9,0,2.9546872451487745
681,1774257661.23689,1774257661.28689,0.05,5,-0.18537258259629352,-0.18537258259629352,-0.14838905173059702,3.343478968173001,1.6400598585250536,1.935711969330318,0.8909358397217344,0.0369835308656965,0.010851891257614049,0.017222721972041756,0.04496703709267061,0.9,0,0.8218562414599222
682,1774257661.28689,1774257661.33689,0.05,5,-0.12667542597355172,-0.12667542597355172,-0.23413196771654496,5.069902221288166,2.7514588216205182,3.106762521543918,-2.7514588216205182,0.10745654174299324,0.048600818970057136,0.06358637752944862,0.10745654174299324,0.9,0,2.387923149844294
683,1774257661.3368902,1774257661.3868902,0.05,5,-0.22199009677563072,-0.22199009677563072,-0.3323929614306967,5.704665825410095,3.978672317462748,4.152219522760368,-2.633786172468005,0.11040286465506596,0.0490268329953909,0.06172654219052156,0.1370260890610493,0.9,0,2.453396992334799
684,1774257661.3868902,1774257661.4368901,0.05,5,-0.39399074520623073,-0.39399074520623073,-0.40017540879832814,10.014969425599755,5.88886303406114,6.7770730531476655,-0.14005110451731828,0.11486112360459078,0.033893402729836486,0.05400440916728446,0.12104578719668818,0.9,0,2.5524694134353503
685,1774257661.4368901,1774257661.48689,0.05,5,-0.4294884414394758,-0.4294884414394758,-0.4245295411588032,6.411533130407161,5.539383381434674,5.582262961534987,-0.03305996013064538,0.056675459406707096,0.02542018750906767,0.035877414755889375,0.11239036760695953,0.9,0,1.2594546534823798
686,1774257661.48689,1774257661.53689,0.05,5,-0.4271731423059238,-0.4271731423059238,-0.4152288748916467,9.401415229645119,4.920119577213702,6.11420330301516,-0.018319909820002866,0.07833550277033913,0.029250542601469455,0.04216568924324371,0.09027977018461619,0.9,0,1.7407889504519805
687,1774257661.53689,1774257661.58689,0.05,5,-0.4108577547169782,-0.4108577547169782,-0.3470596955848596,3.482632188804984,2.0048621200137924,2.245068210467265,1.6252912781818432,0.07158602764998806,0.03794218974777077,0.04680196291579438,0.07158602764998806,0.9,0,1.5908006144441789
688,1774257661.5868902,1774257661.6368902,0.05,5,-0.3569947973029224,-0.3569947973029224,-0.19907672293844822,6.781578687629704,4.267998598701574,4.849640288060401,3.9158131126234816,0.16555425249436506,0.09105562643699587,0.11196060935102851,0.16555425249436506,0.9,0,3.6789833887636676
689,1774257661.6368902,1774257661.6868901,0.05,5,-0.20317413080213942,-0.20317413080213942,-0.16592788783526588,2.719491507474085,1.3540047288579276,1.7031795514766586,0.9496096556453508,0.03724624296687354,0.017171466274868562,0.021073327881044455,0.03724624296687354,0.9,0,0.8276942881527452
690,1774257661.6868901,1774257661.73689,0.05,5,-0.15784228096788278,-0.15784228096788278,-0.21294983561213776,3.1845159999258352,1.3700312917968063,1.7444348335819613,-1.1759258420535277,0.055107554644254986,0.03447733731476878,0.03912706400680009,0.055107554644254986,0.9,0,1.2246123254278884
691,1774257661.73689,1774257661.78689,0.05,5,-0.19519693999868723,-0.19519693999868723,-0.2634520999230834,5.171027226062383,1.7903896414125011,2.7026912442922844,-1.7903896414125011,0.06825515992439615,0.029948002157284426,0.04255056849540327,0.06825515992439615,0.9,0,1.5167813316532477
692,1774257661.78689,1774257661.83689,0.05,5,-0.3097333651541754,-0.3097333651541754,-0.32815285697233093,3.0935040783121766,1.9580152384433762,2.3100037227894545,-0.4976622036187402,0.028845214627776117,0.015195436465858058,0.019968560851488983,0.028845214627776117,0.9,0,0.6410047695061358
693,1774257661.8368902,1774257661.8868902,0.05,5,-0.3982585466712964,-0.3982585466712964,-0.4870600470539178,7.965142969295749,4.830445550583427,5.591380574369546,-2.3640597347630448,0.1415213460515083,0.0793182372386936,0.09138164333510893,0.1415213460515083,0.9,0,3.1449188011446285
694,1774257661.8868902,1774257661.9368901,0.05,5,-0.5043701787717374,-0.5043701787717374,-0.4260756062436316,7.692645632222236,4.642824566452825,5.090233557292717,1.8999637042715143,0.07829457252810579,0.03251765719231174,0.04416172476655983,0.13073325665910485,0.9,0,1.7398793895134617
695,1774257661.9368901,1774257661.98689,0.05,5,-0.4521896782082799,-0.4521896782082799,-0.39890951786040835,5.392972950601214,3.534729742456925,3.8748975487963553,1.3322894857429277,0.0972512082778062,0.05425056568655083,0.0646496424180777,0.0972512082778062,0.9,0,2.1611379617290263
696,1774257661.98689,1774257662.03689,0.05,5,-0.37082803570278094,-0.37082803570278094,-0.1433560639151189,7.867645846612811,5.718357898240889,5.939000446354059,5.718357898240889,0.22747197178766204,0.12778755421674742,0.15150495762187388,0.22747197178766204,0.9,0,5.054932706392489
697,1774257662.03689,1774257662.08689,0.05,5,-0.12830528012322973,-0.12830528012322973,0.005549030040032113,5.587372940346976,3.657548394247681,3.997822305618377,3.657548394247681,0.13385431016326182,0.07500545765010685,0.08814763373071736,0.13385431016326182,0.9,0,2.9745402258502622
698,1774257662.0868902,1774257662.1368902,0.05,5,0.03915915462700956,0.03915915462700956,0.04143823600292122,3.683205117135365,2.056057589993294,2.350708580373246,0.3754801282085114,0.03078964473527737,0.008958405769279896,0.014576839843971272,0.041151682243572345,0.9,0,0.6842143274506082
699,1774257662.1368902,1774257662.1868901,0.05,5,0.00884689637237699,0.00884689637237699,-0.13264484789542824,7.660182601905706,3.662299566014041,4.767055786198144,-3.452062660250456,0.1460619853837835,0.09624007442733648,0.11249366819953252,0.1460619853837835,0.9,0,3.245821897417411
700,1774257662.1868901,1774257662.23689,0.05,5,-0.15861820277821762,-0.15861820277821762,-0.18756261157177456,6.044590540775425,2.6003817406658785,3.3302450187960684,-1.0563293081548892,0.034893671187406064,0.01745232238414042,0.021797729429485983,0.06383807998096301,0.9,0,0.7754149152756902
701,1774257662.23689,1774257662.28689,0.05,5,-0.19358151461238232,-0.19358151461238232,-0.2244789697762876,4.42836241720519,2.435032140463688,2.8440534636183212,-0.9957029883367647,0.03089745516390527,0.015810484955294406,0.018870291998452405,0.04124814579853353,0.9,0,0.6866101147534504
702,1774257662.28689,1774257662.33689,0.05,5,-0.2878339915464254,-0.2878339915464254,-0.38802964285338853,5.798279801954103,4.228070867635951,4.3309945458137085,-2.4894678704899262,0.13435419550948524,0.07491698959228191,0.08883577592849747,0.13435419550948524,0.9,0,2.9856487890996717
703,1774257662.3368902,1774257662.3868902,0.05,5,-0.37542548651858115,-0.37542548651858115,-0.5178501255111574,6.859500622061029,5.755732853854239,5.812819523676558,-3.4733013424526415,0.18768142035063357,0.10345661838471445,0.12270460586844895,0.18768142035063357,0.9,0,4.170698230014079
704,1774257662.3868902,1774257662.4368901,0.05,5,-0.47385194144161213,-0.47385194144161213,-0.5220075979652696,4.020077395075333,2.242662366805981,2.5032572973202294,-1.0934833489216287,0.05288692573959419,0.034868588324518376,0.03958146674230983,0.05288692573959419,0.9,0,1.1752650164354264
705,1774257662.4368901,1774257662.48689,0.05,5,-0.5263797195602762,-0.5263797195602762,-0.40760182080135005,9.202159332587557,4.1437312118130105,5.335875454425278,3.9002317026916424,0.11877789875892614,0.07345996879602798,0.08350940354724076,0.11877789875892614,0.9,0,2.6395088613094693
706,1774257662.48689,1774257662.53689,0.05,5,-0.40650116275060105,-0.40650116275060105,-0.2675497428366871,5.400097022874963,3.4746219481159013,4.011589034714865,3.4746219481159013,0.13895141991391396,0.05535326006297218,0.07756061265691315,0.13895141991391396,0.9,0,3.08780933142031
707,1774257662.53689,1774257662.58689,0.05,5,-0.23704366003683075,-0.23704366003683075,-0.17242492502329004,3.179788764106384,1.4224679323782738,1.977556754249228,1.4224679323782738,0.0646187350135407,0.01831502685844385,0.030950802340056965,0.0646187350135407,0.9,0,1.4359718891897932
708,1774257662.5868902,1774257662.6368902,0.05,5,-0.1279739937272598,-0.1279739937272598,-0.09518968758513575,3.679020355502965,1.4394256327733022,1.977028257116319,0.8001492799235369,0.04452927700923756,0.029318657758290838,0.03309703317197155,0.04452927700923756,0.9,0,0.9895394890941679
709,1774257662.6368902,1774257662.6868901,0.05,5,-0.0573253615738881,-0.0573253615738881,-0.07048640559494405,5.4021804193886895,3.327147765754546,3.8100629081924446,-0.3528248843569346,0.06711839768675362,0.021778256857690664,0.032394166828142675,0.07249405955316901,0.9,0,1.4915199485945247
710,1774257662.6868901,1774257662.73689,0.05,5,-0.03196578842392655,-0.03196578842392655,-0.2362625090494002,9.530018449912786,5.070549512872099,5.745669971319581,-5.070549512872099,0.20429672062547363,0.10188382628339436,0.128897539179439,0.20429672062547363,0.9,0,4.539927125010524
711,1774257662.73689,1774257662.78689,0.05,5,-0.23797119293685054,-0.23797119293685054,-0.3654878205029908,7.811902889614149,3.862307659200632,4.63456071497176,-3.262988280637624,0.12751662756614024,0.07525022680328933,0.08695209428950415,0.12751662756614024,0.9,0,2.833702834803116
712,1774257662.78689,1774257662.83689,0.05,5,-0.3700157104682552,-0.3700157104682552,-0.43167591842855946,4.121454285746026,2.017073549742083,2.623664177822503,-1.6371721359461775,0.06166020796030425,0.031984083823302104,0.03755826992028802,0.06166020796030425,0.9,0,1.3702268435623164
713,1774257662.8368902,1774257662.8868902,0.05,5,-0.41519564356078686,-0.41519564356078686,-0.46302006397221984,2.0719766260046013,1.4037865911736245,1.5603098729494744,-1.2069978141949531,0.05197366955524463,0.03197135337827447,0.03748232241986995,0.05197366955524463,0.9,0,1.1549704345609917
