time,dt,roll_wrapped_rad,roll_unwrapped_rad,droll_rad,roll_vel_rad_s
1774257681.463687,0.010331869125366211,-0.2698601027674511,-0.2698601027674511,0.02939057210018181,2.84465199312521
1774257681.4741056,0.01041865348815918,-0.2819339140212506,-0.2819339140212506,-0.012073811253799527,-1.1588648444370895
1774257681.4838777,0.009772062301635742,-0.29240016480160674,-0.29240016480160674,-0.010466250780356123,-1.071038073365965
1774257681.4936593,0.009781599044799805,-0.3042027971969117,-0.3042027971969117,-0.011802632395304935,-1.2066158448377184
1774257681.5037012,0.010041952133178711,-0.3110840682627281,-0.3110840682627281,-0.00688127106581643,-0.6852523268937561
1774257681.5134206,0.009719371795654297,-0.33909925329334917,-0.33909925329334917,-0.02801518503062106,-2.8824069723464167
1774257681.5234973,0.010076761245727539,-0.3787341019338465,-0.3787341019338465,-0.03963484864049732,-3.933292421441677
1774257681.5334492,0.00995182991027832,-0.3902822395660388,-0.3902822395660388,-0.011548137632192312,-1.16040343698653
1774257681.545561,0.012111902236938477,-0.4137479182252452,-0.4137479182252452,-0.0234656786592064,-1.9374065444188904
1774257681.5535052,0.007944107055664062,-0.3536388322518819,-0.3536388322518819,0.060109085973363285,7.566499992029457
1774257681.5634806,0.009975433349609375,-0.3202268103094398,-0.3202268103094398,0.03341202194244214,3.349430623357381
1774257681.573491,0.010010480880737305,-0.35724856556996404,-0.35724856556996404,-0.03702175526052426,-3.6982993825764625
1774257681.5843296,0.010838508605957031,-0.40279121410652535,-0.40279121410652535,-0.045542648536561314,-4.201929452870507
1774257681.5934987,0.00916910171508789,-0.4175856144110524,-0.4175856144110524,-0.014794400304527056,-1.6135059642955705
1774257681.6035364,0.010037660598754883,-0.40007854033852214,-0.40007854033852214,0.01750707407253027,1.744138875815539
1774257681.613691,0.01015472412109375,-0.3251766852843777,-0.3251766852843777,0.07490185505414443,7.376060064355236
1774257681.6242054,0.010514259338378906,-0.3408365714578281,-0.3408365714578281,-0.015659886173450377,-1.4893950842822588
1774257681.6335752,0.009369850158691406,-0.35045904594066773,-0.35045904594066773,-0.009622474482839649,-1.0269614049178695
1774257681.6435285,0.00995326042175293,-0.3591170490644029,-0.3591170490644029,-0.008658003123735158,-0.8698660295085844
1774257681.6547587,0.011230230331420898,-0.357168247527632,-0.357168247527632,0.0019488015367709055,0.17353175128727164
1774257681.6636481,0.008889436721801758,-0.3577556890701308,-0.3577556890701308,-0.00058744154249879,-0.06608310075013665
1774257681.673683,0.010034799575805664,-0.2583446408140194,-0.2583446408140194,0.09941104825611136,9.906630172843283
1774257681.6854687,0.011785745620727539,-0.24997719959900827,-0.24997719959900827,0.008367441215011151,0.7099628215541466
1774257681.6936839,0.008215188980102539,-0.2850856402818126,-0.2850856402818126,-0.03510844068280433,-4.273601102523404
1774257681.7033806,0.009696722030639648,-0.2890051525712825,-0.2890051525712825,-0.003919512289469906,-0.40421002861431454
1774257681.7161994,0.01281881332397461,-0.29751402826073187,-0.29751402826073187,-0.008508875689449358,-0.6637802949774988
1774257681.7233534,0.007153987884521484,-0.2975512602071923,-0.2975512602071923,-3.723194646043648e-05,-0.005204362526387875
1774257681.733453,0.010099649429321289,-0.2195925307046928,-0.2195925307046928,0.07795872950249949,7.718954014004665
1774257681.7434847,0.010031700134277344,-0.21407611774264743,-0.21407611774264743,0.005516412962045386,0.549898111806227
1774257681.7534785,0.009993791580200195,-0.19083247795037664,-0.19083247795037664,0.023243639792270787,2.3258079384326296
1774257681.7633607,0.009882211685180664,-0.1549638587264998,-0.1549638587264998,0.03586861922387685,3.6296145404034736
1774257681.7734342,0.010073423385620117,-0.13747902460222308,-0.13747902460222308,0.017484834124276705,1.7357390288227563
1774257681.7833774,0.009943246841430664,-0.11420971851128416,-0.11420971851128416,0.023269306090938927,2.3402120516592615
1774257681.794665,0.011287689208984375,-0.08532442652948394,-0.08532442652948394,0.028885291981800218,2.5590084424728072
1774257681.8035297,0.008864641189575195,-0.08740792598414904,-0.08740792598414904,-0.0020834994546650998,-0.23503483221805888
1774257681.8137503,0.010220527648925781,-0.038115942591316246,-0.038115942591316246,0.04929198339283279,4.822841352815437
1774257681.824273,0.010522842407226562,-0.038580802092495876,-0.038580802092495876,-0.00046485950117963054,-0.044176229500537637
1774257681.8334148,0.009141683578491211,-0.0563174031517545,-0.0563174031517545,-0.017736601059258623,-1.94018978090532
1774257681.8436813,0.010266542434692383,-0.05947669452913309,-0.05947669452913309,-0.0031592913773785883,-0.30772690976299955
